WorkerId|WorkTimeInSeconds|Query|URL|InputRelevance|InputRationale|Reasoning|Relevance
60052873|65|arizona game and fish|http://www.gf.state.az.us/h_f/where_fish.shtml|3|"For more information such as area maps, concessions and supplies available, boating information, nearest towns, and facilities of these waters, purchase the ""Arizona Fishin' Holes"" book from Arizona Game and Fish Department.

Consider a combination fishing and hunting license, which includes the trout stamp. A combo license opens the door to nearly four months of cast-and-blast recreation.

Few other outdoor activities require the breadth of knowledge and practice involved in becoming a successful hunter or angler. From the planning and preparation to the harvesting and care of a game animal or sport fish, we strive to provide you with the information necessary for success."|The webpage has information on both hunting and fishing in Arizona. Tom's quote clearly shows that.|3
31659778|50|arizona game and fish|http://www.gf.state.az.us/h_f/where_fish.shtml|3|"For more information such as area maps, concessions and supplies available, boating information, nearest towns, and facilities of these waters, purchase the ""Arizona Fishin' Holes"" book from Arizona Game and Fish Department.

Consider a combination fishing and hunting license, which includes the trout stamp. A combo license opens the door to nearly four months of cast-and-blast recreation.

Few other outdoor activities require the breadth of knowledge and practice involved in becoming a successful hunter or angler. From the planning and preparation to the harvesting and care of a game animal or sport fish, we strive to provide you with the information necessary for success."|The webpage satisfies the search query.|3
94826772|66|arizona game and fish|http://www.gf.state.az.us/h_f/where_fish.shtml|3|"For more information such as area maps, concessions and supplies available, boating information, nearest towns, and facilities of these waters, purchase the ""Arizona Fishin' Holes"" book from Arizona Game and Fish Department.

Consider a combination fishing and hunting license, which includes the trout stamp. A combo license opens the door to nearly four months of cast-and-blast recreation.

Few other outdoor activities require the breadth of knowledge and practice involved in becoming a successful hunter or angler. From the planning and preparation to the harvesting and care of a game animal or sport fish, we strive to provide you with the information necessary for success."|Its a relevant site for what Alice is loong. Has specific detail about Arizona games and fish.|3
85264153|41|arizona game and fish|http://www.gf.state.az.us/h_f/where_fish.shtml|3|"For more information such as area maps, concessions and supplies available, boating information, nearest towns, and facilities of these waters, purchase the ""Arizona Fishin' Holes"" book from Arizona Game and Fish Department.

Consider a combination fishing and hunting license, which includes the trout stamp. A combo license opens the door to nearly four months of cast-and-blast recreation.

Few other outdoor activities require the breadth of knowledge and practice involved in becoming a successful hunter or angler. From the planning and preparation to the harvesting and care of a game animal or sport fish, we strive to provide you with the information necessary for success."|this page is exactly what Alice wanted|3
31659778|250|toilet|http://www.toiletology.com/index.shtml|2|"Toilet Care
and Repair Course"|The webpage has few details related to the search query.|2
72405377|130|toilet|http://www.toiletology.com/index.shtml|2|"Toilet Care
and Repair Course"|"The result seems to cover the ""repair"" part of Alice's search, but not the installation or buying part of her query. It is still probably relevant as it shows her the maintenance part of having a toilet."|2
90350533|83|toilet|http://www.toiletology.com/index.shtml|2|"Toilet Care
and Repair Course"|Agree because The webpage provides information about Toilet Care and Repair Course.|2
93122106|28|toilet|http://www.toiletology.com/index.shtml|2|"Toilet Care
and Repair Course"|Has info on one aspect. Repairing.|2
47915948|105|lower heart rate|http://www.biospectrumasia.com/Home/Pharma_Products_Home.asp|0|Roche’s lung cancer Alecensa shows satisfactory efficacy in Japanese... - See more at: http://www.biospectrumasia.com/category/pharma#sthash.I1ai8Tmm.dpufRead more at: http://www.biospectrumasia.com/category/pharma|Alice was looking for information on how to lower the heart rate. Tom's website holds information about drugs for cancer.|3
25475121|59|lower heart rate|http://www.biospectrumasia.com/Home/Pharma_Products_Home.asp|0|Roche’s lung cancer Alecensa shows satisfactory efficacy in Japanese... - See more at: http://www.biospectrumasia.com/category/pharma#sthash.I1ai8Tmm.dpufRead more at: http://www.biospectrumasia.com/category/pharma|right|3
77560919|159|lower heart rate|http://www.biospectrumasia.com/Home/Pharma_Products_Home.asp|0|Roche’s lung cancer Alecensa shows satisfactory efficacy in Japanese... - See more at: http://www.biospectrumasia.com/category/pharma#sthash.I1ai8Tmm.dpufRead more at: http://www.biospectrumasia.com/category/pharma|I agree because that page was related to lung cancer.|0
31659778|38|lower heart rate|http://www.biospectrumasia.com/Home/Pharma_Products_Home.asp|0|Roche’s lung cancer Alecensa shows satisfactory efficacy in Japanese... - See more at: http://www.biospectrumasia.com/category/pharma#sthash.I1ai8Tmm.dpufRead more at: http://www.biospectrumasia.com/category/pharma|The webpage has details which is not related to the search query.|0
32361070|172|dogs for adoption|http://petadoption.meetup.com/cities/us/tx/magnolia/|1|"Pet Adoption Meetups in Magnolia
Here's a look at some Pet Adoption Meetups happening near Magnolia."|Meet up site rather than dedicated dog adoption site|1
32374764|115|dogs for adoption|http://petadoption.meetup.com/cities/us/tx/magnolia/|1|"Pet Adoption Meetups in Magnolia
Here's a look at some Pet Adoption Meetups happening near Magnolia."|Webpage doesn't list any particular spot for the task. Also, no information on how to adopt a dog.|1
